"subj","stimulustype","item","condition","sentence","response","rt","order","CorrectResponse","Grammaticality","Attractor","Accuracy"
"17","Filler",86,0,"The man fixed the leash that the dog aggressively chew","j",0.831203937531,114,"j","Ungrammatical","NA",1
"17","Filler",106,0,"The billionaire tips the apprentice that the tailors usually train","f",0.697880983353,116,"f","Grammatical","NA",1
"17","Filler",139,0,"The janitor knows that the offices quickly dirty","j",0.73057103157,117,"f","Grammatical","NA",0
"17","Filler",128,0,"The bus driver worries that the breaks frequently squeak ","f",1.34617400169,118,"f","Grammatical","NA",1
"17","Filler",131,0,"The novelist wrote that the characters suddenly meet","f",0.614078998566,120,"f","Grammatical","NA",1
"17","Filler",116,0,"The thief thinks that the window likely unlock","j",0.66280913353,122,"j","Ungrammatical","NA",1
"17","Filler",64,0,"The computer and the printer often restarts","f",0.84699511528,124,"j","Ungrammatical","NA",0
"17","Filler",77,0,"The microphone and the guitar loudly buzz","f",1.26532101631,126,"f","Grammatical","NA",1
"17","Filler",104,0,"The crowd cheered the player that the coaches apparently support","f",0.729763031006,128,"f","Grammatical","NA",1
"17","Filler",126,0,"The pilot thinks that the passengers usually sleep","f",0.879878044128,129,"f","Grammatical","NA",1
"17","Filler",74,0,"The coffee and the muffin never cool","j",0.915379047394,130,"f","Grammatical","NA",0
"17","Filler",101,0,"The book describes the war that the citizens sadly remember","f",0.679337978363,132,"f","Grammatical","NA",1
"17","Filler",134,0,"The principal discovered that the teachers never sleep","f",0.581645011902,134,"f","Grammatical","NA",1
"17","Filler",99,0,"The shelf holds the phone book that the secretaries often use","f",0.66360616684,136,"f","Grammatical","NA",1
"17","Filler",92,0,"The teenager hates the tourists that the city usually attract","j",1.2974820137,138,"j","Ungrammatical","NA",1
"17","Filler",136,0,"The reporter knows that the spies often vanish","f",0.830956935883,140,"f","Grammatical","NA",1
"18","Filler",137,0,"The analyst discovered that the accountants sometimes miscalculate","f",0.677927017212,1,"f","Grammatical","NA",1
"18","Filler",135,0,"The nurse saw that the soldiers never rest","f",0.647488832474,3,"f","Grammatical","NA",1
"18","Filler",110,0,"The nurse loves the decorations that the residents always make","f",0.646285057068,5,"f","Grammatical","NA",1
"18","Filler",76,0,"The picture and the frame apparently match","f",0.581423044205,7,"f","Grammatical","NA",1
"18","Filler",96,0,"The camera filmed the line that the runners quickly cross","f",1.09841799736,9,"f","Grammatical","NA",1
"18","Filler",119,0,"The lumberjack loves that the chainsaw never break","j",0.679233789444,11,"j","Ungrammatical","NA",1
"18","Filler",73,0,"The chainsaw and the lawnmower frequently break","f",0.712989091873,13,"f","Grammatical","NA",1
"18","Filler",86,0,"The man fixed the leash that the dog aggressively chew","j",0.714196920395,15,"j","Ungrammatical","NA",1
"18","Filler",68,0,"The book and the magazine never sells","j",1.11415886879,16,"j","Ungrammatical","NA",1
"18","Filler",87,0,"The mother sewed the shirt that the boy deeply treasure ","j",0.713109016418,18,"j","Ungrammatical","NA",1
"18","Filler",102,0,"The photographer captured the tree that the flowers beautifully adorn","j",0.597620010376,20,"f","Grammatical","NA",0
"18","Filler",100,0,"The crew cleans the plane that the pilots expertly fly","f",0.781145095825,22,"f","Grammatical","NA",1
"18","Filler",94,0,"The worker replaces the light that the tenant always break","j",1.49643397331,24,"j","Ungrammatical","NA",1
"18","Filler",88,0,"The cop sips the coffee that the waitress carefully pour","j",0.613152980804,26,"j","Ungrammatical","NA",1
"18","Filler",103,0,"The butler checked the window that the maids always clean","f",0.714617967606,28,"f","Grammatical","NA",1
"18","Filler",138,0,"The manager reported that the contracts probably expire","f",0.696538925171,30,"f","Grammatical","NA",1
"18","Filler",80,0,"The desk and the bookshelf always squeak","f",1.07986593246,32,"f","Grammatical","NA",1
"18","Filler",106,0,"The billionaire tips the apprentice that the tailors usually train","j",2.21620202065,34,"f","Grammatical","NA",0
"18","Filler",127,0,"The stewardess knows that the pilots always gossip","f",0.663650035858,35,"f","Grammatical","NA",1
"18","Filler",70,0,"The jersey and the glove probably stinks","j",0.997054815292,37,"j","Ungrammatical","NA",1
"18","Filler",85,0,"The dad hated the story that the child really love","j",0.731089115143,39,"j","Ungrammatical","NA",1
"18","Filler",84,0,"The crowd likes the movie that the theater always play","f",1.43163084984,41,"j","Ungrammatical","NA",0
"18","Filler",109,0,"The doctor caught the flu that the shots supposedly prevent","f",0.647290945053,42,"f","Grammatical","NA",1
"18","Filler",123,0,"The salesman knows that the customer usually decline","j",0.580482006073,44,"j","Ungrammatical","NA",1
"18","Filler",98,0,"The waiter brought the meal that the boys apparently want","f",0.663805961609,46,"f","Grammatical","NA",1
"18","Filler",95,0,"The critic praised the restaurant that the celebrity really like","j",0.597082853317,47,"j","Ungrammatical","NA",1
"18","Filler",118,0,"The mechanic insists that the brake still work","j",0.628619909286,49,"j","Ungrammatical","NA",1
"18","Filler",134,0,"The principal discovered that the teachers never sleep","f",0.69719004631,50,"f","Grammatical","NA",1
"18","Filler",129,0,"The chimney sweep found that the bricks often break","f",0.52956199646,52,"f","Grammatical","NA",1
"18","Filler",90,0,"The magazine publishes the essays that the editor wrongly reject","j",0.662909030914,54,"j","Ungrammatical","NA",1
"18","Filler",74,0,"The coffee and the muffin never cool","f",0.66435790062,55,"f","Grammatical","NA",1
"18","Filler",105,0,"The electrician lost the hammer that the carpenters always use","f",0.664119005203,57,"f","Grammatical","NA",1
"18","Filler",121,0,"The mayor knows that the sheriff often complain ","j",0.579930067062,59,"j","Ungrammatical","NA",1
"18","Filler",99,0,"The shelf holds the phone book that the secretaries often use","f",0.73015499115,61,"f","Grammatical","NA",1
"18","Filler",133,0,"The professor reported that the students always complain ","f",0.596894979477,63,"f","Grammatical","NA",1
"18","Filler",125,0,"The boss insists that the secretary always smile","f",1.31455802917,65,"j","Ungrammatical","NA",0
"18","Filler",79,0,"The folder and the file apparently explain","f",0.762351036072,67,"f","Grammatical","NA",1
"18","Filler",65,0,"The tyrant and the queen suddenly agrees","j",1.13163590431,69,"j","Ungrammatical","NA",1
"18","Filler",140,0,"The lawyer said that the clients frequently lie","f",0.714107990265,70,"f","Grammatical","NA",1
"18","Filler",117,0,"The chef knows that the dish probably amaze","j",0.713577985764,72,"j","Ungrammatical","NA",1
"18","Filler",93,0,"The landlord fixes the leaks that the pipe repeatedly produce","f",0.878546953201,73,"j","Ungrammatical","NA",0
"18","Filler",63,0,"The chair and the desk frequently breaks","j",1.31331706047,75,"j","Ungrammatical","NA",1
"18","Filler",128,0,"The bus driver worries that the breaks frequently squeak ","f",1.19742107391,77,"f","Grammatical","NA",1
"18","Filler",120,0,"The camper knows that the cabin usually charm","j",0.613754034042,79,"j","Ungrammatical","NA",1
"18","Filler",67,0,"The guitar and the amplifier really rocks","j",0.829848051071,81,"j","Ungrammatical","NA",1
"18","Filler",132,0,"The captain knows that the sailors often smoke","f",0.646034955978,83,"f","Grammatical","NA",1
"18","Filler",61,0,"The dog and the cat always plays","j",0.746883869171,85,"j","Ungrammatical","NA",1
"18","Filler",124,0,"The technician found that the laboratory never quiet","j",0.863708019257,87,"j","Ungrammatical","NA",1
"18","Filler",116,0,"The thief thinks that the window likely unlock","j",0.613234043121,89,"j","Ungrammatical","NA",1
"18","Filler",108,0,"The captain releases the whales that the fishermen sometimes catch","f",0.748424053192,90,"f","Grammatical","NA",1
"18","Filler",71,0,"The fireman and the cop usually chat","f",0.697483062744,92,"f","Grammatical","NA",1
"18","Filler",131,0,"The novelist wrote that the characters suddenly meet","f",0.630726099014,94,"f","Grammatical","NA",1
"18","Filler",92,0,"The teenager hates the tourists that the city usually attract","j",1.61447501183,95,"j","Ungrammatical","NA",1
"18","Filler",81,0,"The teacher supports the student that the principal usually punish","j",0.696295022964,97,"j","Ungrammatical","NA",1
"18","Filler",115,0,"The nurse knows that the treatment probably work","j",0.947464942932,98,"j","Ungrammatical","NA",1
"18","Filler",136,0,"The reporter knows that the spies often vanish","f",0.797966003418,100,"f","Grammatical","NA",1
"18","Filler",104,0,"The crowd cheered the player that the coaches apparently support","f",0.645859956741,102,"f","Grammatical","NA",1
"18","Filler",112,0,"The teacher said that the student tentatively pass","j",0.598726987839,103,"j","Ungrammatical","NA",1
"18","Filler",139,0,"The janitor knows that the offices quickly dirty","j",0.697124004364,105,"f","Grammatical","NA",0
"18","Filler",78,0,"The cash and the check likely suffice","f",1.11335206032,106,"f","Grammatical","NA",1
"18","Filler",122,0,"The astronaut thinks that the engine never fail","j",1.14837598801,108,"j","Ungrammatical","NA",1
"18","Filler",82,0,"The raccoon dug up the rose bush that the gardener usually trim","j",0.848012924194,109,"j","Ungrammatical","NA",1
"18","Filler",66,0,"The tailor and the customer cheerily talks","j",0.979590892792,111,"j","Ungrammatical","NA",1
"18","Filler",97,0,"The clock shows the time that the athletes amazingly run","j",0.964321136475,112,"f","Grammatical","NA",0
"18","Filler",64,0,"The computer and the printer often restarts","j",1.84823107719,114,"j","Ungrammatical","NA",1
"18","Filler",111,0,"The owner claimed that the restaurant often fill","j",0.747737884521,116,"j","Ungrammatical","NA",1
"18","Filler",107,0,"The editor rejects the titles that the journalists regularly propose","f",0.730956077576,118,"f","Grammatical","NA",1
"18","Filler",89,0,"The cat lost the toy that the kid always buy ","j",0.814660072327,120,"j","Ungrammatical","NA",1
"18","Filler",91,0,"The committee awards the building that the architect truly love","j",0.597867965698,122,"j","Ungrammatical","NA",1
"18","Filler",114,0,"The repairman said that the refrigerator still work","j",0.562865972519,124,"j","Ungrammatical","NA",1
"18","Filler",83,0,"The girl rode the elephant that the zookeeper carefully train","j",0.763962984085,126,"j","Ungrammatical","NA",1
"18","Filler",75,0,"The camera and the lens definitely amaze ","f",0.747174978256,127,"f","Grammatical","NA",1
"18","Filler",126,0,"The pilot thinks that the passengers usually sleep","f",0.731281995773,128,"f","Grammatical","NA",1
"18","Filler",72,0,"The executioner and the victim never speak","f",0.597878217697,130,"f","Grammatical","NA",1
"18","Filler",130,0,"The model accepted that the shoes never fit","f",0.814568042755,131,"f","Grammatical","NA",1
"18","Filler",101,0,"The book describes the war that the citizens sadly remember","f",0.663057088852,133,"f","Grammatical","NA",1
"18","Filler",69,0,"The thesaurus and the dictionary frequently changes","j",0.964502096176,134,"j","Ungrammatical","NA",1
"18","Filler",77,0,"The microphone and the guitar loudly buzz","f",0.747408866882,136,"f","Grammatical","NA",1
"18","Filler",62,0,"The sailor and the captain usually fights ","j",0.664434909821,138,"j","Ungrammatical","NA",1
"18","Filler",113,0,"The diplomat believes that the guard probably suffice","j",0.879863977432,140,"j","Ungrammatical","NA",1
"19","Filler",90,0,"The magazine publishes the essays that the editor wrongly reject","j",1.37973809242,1,"j","Ungrammatical","NA",1
"19","Filler",81,0,"The teacher supports the student that the principal usually punish","j",1.54783701897,3,"j","Ungrammatical","NA",1
"19","Filler",105,0,"The electrician lost the hammer that the carpenters always use","f",0.663990974426,4,"f","Grammatical","NA",1
"19","Filler",126,0,"The pilot thinks that the passengers usually sleep","f",0.897766828537,5,"f","Grammatical","NA",1
"19","Filler",121,0,"The mayor knows that the sheriff often complain ","j",0.830503940582,6,"j","Ungrammatical","NA",1
"19","Filler",106,0,"The billionaire tips the apprentice that the tailors usually train","NULL",999,8,"f","Grammatical","NA",0
"19","Filler",79,0,"The folder and the file apparently explain","j",0.561920166016,10,"f","Grammatical","NA",0
"19","Filler",75,0,"The camera and the lens definitely amaze ","f",0.763783931732,12,"f","Grammatical","NA",1
"19","Filler",82,0,"The raccoon dug up the rose bush that the gardener usually trim","j",0.747870206833,14,"j","Ungrammatical","NA",1
"19","Filler",130,0,"The model accepted that the shoes never fit","f",0.464554071426,16,"f","Grammatical","NA",1
"19","Filler",78,0,"The cash and the check likely suffice","f",1.04668998718,18,"f","Grammatical","NA",1
"19","Filler",118,0,"The mechanic insists that the brake still work","j",0.530508995056,19,"j","Ungrammatical","NA",1
"19","Filler",107,0,"The editor rejects the titles that the journalists regularly propose","f",0.781194925308,21,"f","Grammatical","NA",1
"19","Filler",119,0,"The lumberjack loves that the chainsaw never break","j",0.613056182861,22,"j","Ungrammatical","NA",1
"19","Filler",140,0,"The lawyer said that the clients frequently lie","f",0.764024019241,24,"f","Grammatical","NA",1
"19","Filler",92,0,"The teenager hates the tourists that the city usually attract","j",1.0469379425,26,"j","Ungrammatical","NA",1
"19","Filler",125,0,"The boss insists that the secretary always smile","f",0.997091054916,28,"j","Ungrammatical","NA",0
"19","Filler",70,0,"The jersey and the glove probably stinks","f",0.863447904587,30,"j","Ungrammatical","NA",0
"19","Filler",111,0,"The owner claimed that the restaurant often fill","j",0.647825956345,32,"j","Ungrammatical","NA",1
"19","Filler",91,0,"The committee awards the building that the architect truly love","j",0.848675966263,34,"j","Ungrammatical","NA",1
"19","Filler",109,0,"The doctor caught the flu that the shots supposedly prevent","f",0.714334964752,35,"f","Grammatical","NA",1
"19","Filler",76,0,"The picture and the frame apparently match","f",0.748075008392,37,"f","Grammatical","NA",1
"19","Filler",98,0,"The waiter brought the meal that the boys apparently want","f",1.0467300415,39,"f","Grammatical","NA",1
"19","Filler",139,0,"The janitor knows that the offices quickly dirty","j",1.01433205605,41,"f","Grammatical","NA",0
"19","Filler",77,0,"The microphone and the guitar loudly buzz","f",0.613497018814,43,"f","Grammatical","NA",1
"19","Filler",86,0,"The man fixed the leash that the dog aggressively chew","j",0.764081001282,45,"j","Ungrammatical","NA",1
"19","Filler",83,0,"The girl rode the elephant that the zookeeper carefully train","j",0.897680044174,47,"j","Ungrammatical","NA",1
"19","Filler",99,0,"The shelf holds the phone book that the secretaries often use","f",0.480144023895,48,"f","Grammatical","NA",1
"19","Filler",85,0,"The dad hated the story that the child really love","j",0.696979999542,50,"j","Ungrammatical","NA",1
"19","Filler",122,0,"The astronaut thinks that the engine never fail","j",0.797338008881,52,"j","Ungrammatical","NA",1
"19","Filler",135,0,"The nurse saw that the soldiers never rest","f",1.09748601913,54,"f","Grammatical","NA",1
"19","Filler",112,0,"The teacher said that the student tentatively pass","j",0.696470975876,56,"j","Ungrammatical","NA",1
"19","Filler",84,0,"The crowd likes the movie that the theater always play","j",0.996886968613,58,"j","Ungrammatical","NA",1
"19","Filler",101,0,"The book describes the war that the citizens sadly remember","f",0.594635009766,60,"f","Grammatical","NA",1
"19","Filler",94,0,"The worker replaces the light that the tenant always break","j",0.696302890778,62,"j","Ungrammatical","NA",1
"19","Filler",116,0,"The thief thinks that the window likely unlock","j",0.61289691925,64,"j","Ungrammatical","NA",1
"19","Filler",117,0,"The chef knows that the dish probably amaze","j",0.713888883591,66,"j","Ungrammatical","NA",1
"19","Filler",120,0,"The camper knows that the cabin usually charm","j",0.530340909958,68,"j","Ungrammatical","NA",1
"19","Filler",132,0,"The captain knows that the sailors often smoke","f",0.747053146362,70,"f","Grammatical","NA",1
"19","Filler",128,0,"The bus driver worries that the breaks frequently squeak ","f",1.11284303665,71,"f","Grammatical","NA",1
"19","Filler",68,0,"The book and the magazine never sells","j",1.46497488022,73,"j","Ungrammatical","NA",1
"19","Filler",66,0,"The tailor and the customer cheerily talks","j",0.930433034897,75,"j","Ungrammatical","NA",1
"19","Filler",89,0,"The cat lost the toy that the kid always buy ","j",0.663675069809,77,"j","Ungrammatical","NA",1
"19","Filler",123,0,"The salesman knows that the customer usually decline","j",0.697514057159,78,"j","Ungrammatical","NA",1
"19","Filler",72,0,"The executioner and the victim never speak","f",0.779937982559,80,"f","Grammatical","NA",1
"19","Filler",62,0,"The sailor and the captain usually fights ","j",0.630144119263,82,"j","Ungrammatical","NA",1
"19","Filler",100,0,"The crew cleans the plane that the pilots expertly fly","f",0.663542985916,84,"f","Grammatical","NA",1
"19","Filler",63,0,"The chair and the desk frequently breaks","j",1.27934408188,86,"j","Ungrammatical","NA",1
"19","Filler",104,0,"The crowd cheered the player that the coaches apparently support","f",0.57973408699,87,"f","Grammatical","NA",1
"19","Filler",65,0,"The tyrant and the queen suddenly agrees","j",0.847373962402,89,"j","Ungrammatical","NA",1
"19","Filler",88,0,"The cop sips the coffee that the waitress carefully pour","j",0.747378826141,91,"j","Ungrammatical","NA",1
"19","Filler",131,0,"The novelist wrote that the characters suddenly meet","f",0.714205980301,92,"f","Grammatical","NA",1
"19","Filler",67,0,"The guitar and the amplifier really rocks","j",1.18128490448,94,"j","Ungrammatical","NA",1
"19","Filler",114,0,"The repairman said that the refrigerator still work","j",0.663282155991,95,"j","Ungrammatical","NA",1
"19","Filler",95,0,"The critic praised the restaurant that the celebrity really like","j",0.697016954422,97,"j","Ungrammatical","NA",1
"19","Filler",93,0,"The landlord fixes the leaks that the pipe repeatedly produce","j",1.49714422226,99,"j","Ungrammatical","NA",1
"19","Filler",124,0,"The technician found that the laboratory never quiet","j",0.778052806854,100,"j","Ungrammatical","NA",1
"19","Filler",127,0,"The stewardess knows that the pilots always gossip","f",0.664314031601,102,"f","Grammatical","NA",1
"19","Filler",103,0,"The butler checked the window that the maids always clean","f",0.831023931503,104,"f","Grammatical","NA",1
"19","Filler",134,0,"The principal discovered that the teachers never sleep","f",0.56366109848,105,"f","Grammatical","NA",1
"19","Filler",129,0,"The chimney sweep found that the bricks often break","f",0.713455915451,107,"f","Grammatical","NA",1
"19","Filler",74,0,"The coffee and the muffin never cool","j",0.881253957748,109,"f","Grammatical","NA",0
"19","Filler",64,0,"The computer and the printer often restarts","f",0.84761095047,111,"j","Ungrammatical","NA",0
"19","Filler",138,0,"The manager reported that the contracts probably expire","f",0.87918806076,113,"f","Grammatical","NA",1
"19","Filler",97,0,"The clock shows the time that the athletes amazingly run","j",0.863955020905,115,"f","Grammatical","NA",0
"19","Filler",80,0,"The desk and the bookshelf always squeak","f",0.711883068085,117,"f","Grammatical","NA",1
"19","Filler",102,0,"The photographer captured the tree that the flowers beautifully adorn","f",0.529981136322,119,"f","Grammatical","NA",1
"19","Filler",61,0,"The dog and the cat always plays","j",0.829238891602,120,"j","Ungrammatical","NA",1
"19","Filler",115,0,"The nurse knows that the treatment probably work","j",0.664302110672,122,"j","Ungrammatical","NA",1
"19","Filler",137,0,"The analyst discovered that the accountants sometimes miscalculate","f",0.945980072021,124,"f","Grammatical","NA",1
"19","Filler",96,0,"The camera filmed the line that the runners quickly cross","f",0.647209882736,126,"f","Grammatical","NA",1
"19","Filler",71,0,"The fireman and the cop usually chat","f",0.547564029694,127,"f","Grammatical","NA",1
"19","Filler",133,0,"The professor reported that the students always complain ","f",0.514304876328,129,"f","Grammatical","NA",1
"19","Filler",87,0,"The mother sewed the shirt that the boy deeply treasure ","j",0.929442882538,131,"j","Ungrammatical","NA",1
"19","Filler",73,0,"The chainsaw and the lawnmower frequently break","f",0.796610832214,132,"f","Grammatical","NA",1
"19","Filler",69,0,"The thesaurus and the dictionary frequently changes","j",1.08117008209,133,"j","Ungrammatical","NA",1
"19","Filler",108,0,"The captain releases the whales that the fishermen sometimes catch","j",1.04829311371,135,"f","Grammatical","NA",0
"19","Filler",110,0,"The nurse loves the decorations that the residents always make","f",0.579445838928,136,"f","Grammatical","NA",1
"19","Filler",113,0,"The diplomat believes that the guard probably suffice","j",0.796081066132,138,"j","Ungrammatical","NA",1
"19","Filler",136,0,"The reporter knows that the spies often vanish","f",0.697395801544,140,"f","Grammatical","NA",1
"2","Filler",76,0,"The picture and the frame apparently match","f",0.764324188232,1,"f","Grammatical","NA",1
"2","Filler",129,0,"The chimney sweep found that the bricks often break","f",0.830052852631,3,"f","Grammatical","NA",1
"2","Filler",111,0,"The owner claimed that the restaurant often fill","j",0.81503200531,5,"j","Ungrammatical","NA",1
"2","Filler",137,0,"The analyst discovered that the accountants sometimes miscalculate","f",0.945968866348,7,"f","Grammatical","NA",1
"2","Filler",112,0,"The teacher said that the student tentatively pass","j",0.614637136459,8,"j","Ungrammatical","NA",1
"2","Filler",74,0,"The coffee and the muffin never cool","j",0.931029081345,9,"f","Grammatical","NA",0
"2","Filler",115,0,"The nurse knows that the treatment probably work","j",0.880537986755,10,"j","Ungrammatical","NA",1
"2","Filler",108,0,"The captain releases the whales that the fishermen sometimes catch","f",0.831030130386,11,"f","Grammatical","NA",1
"2","Filler",96,0,"The camera filmed the line that the runners quickly cross","j",0.697412014008,13,"f","Grammatical","NA",0
"2","Filler",91,0,"The committee awards the building that the architect truly love","j",0.697580099106,15,"j","Ungrammatical","NA",1
"2","Filler",136,0,"The reporter knows that the spies often vanish","f",0.897276878357,17,"f","Grammatical","NA",1
"2","Filler",95,0,"The critic praised the restaurant that the celebrity really like","j",0.680752038956,19,"j","Ungrammatical","NA",1
"2","Filler",113,0,"The diplomat believes that the guard probably suffice","j",0.829735040665,21,"j","Ungrammatical","NA",1
"2","Filler",82,0,"The raccoon dug up the rose bush that the gardener usually trim","j",0.714730978012,23,"j","Ungrammatical","NA",1
"2","Filler",103,0,"The butler checked the window that the maids always clean","f",0.763574838638,25,"f","Grammatical","NA",1
"2","Filler",116,0,"The thief thinks that the window likely unlock","j",0.71365904808,27,"j","Ungrammatical","NA",1
"2","Filler",61,0,"The dog and the cat always plays","j",0.76390504837,29,"j","Ungrammatical","NA",1
"2","Filler",92,0,"The teenager hates the tourists that the city usually attract","j",0.747433185577,31,"j","Ungrammatical","NA",1
"2","Filler",66,0,"The tailor and the customer cheerily talks","j",0.579605102539,33,"j","Ungrammatical","NA",1
"2","Filler",83,0,"The girl rode the elephant that the zookeeper carefully train","j",0.598396062851,35,"j","Ungrammatical","NA",1
"2","Filler",123,0,"The salesman knows that the customer usually decline","j",0.913897037506,37,"j","Ungrammatical","NA",1
"2","Filler",101,0,"The book describes the war that the citizens sadly remember","f",0.646061897278,38,"f","Grammatical","NA",1
"2","Filler",73,0,"The chainsaw and the lawnmower frequently break","f",0.614556074142,40,"f","Grammatical","NA",1
"2","Filler",140,0,"The lawyer said that the clients frequently lie","f",0.847878932953,42,"f","Grammatical","NA",1
"2","Filler",80,0,"The desk and the bookshelf always squeak","f",0.64618396759,44,"f","Grammatical","NA",1
"2","Filler",88,0,"The cop sips the coffee that the waitress carefully pour","j",0.563809871674,46,"j","Ungrammatical","NA",1
"2","Filler",118,0,"The mechanic insists that the brake still work","j",0.930258989334,48,"j","Ungrammatical","NA",1
"2","Filler",122,0,"The astronaut thinks that the engine never fail","j",0.664276838303,50,"j","Ungrammatical","NA",1
"2","Filler",121,0,"The mayor knows that the sheriff often complain ","j",0.664039134979,52,"j","Ungrammatical","NA",1
"2","Filler",105,0,"The electrician lost the hammer that the carpenters always use","f",0.647517204285,54,"f","Grammatical","NA",1
"2","Filler",87,0,"The mother sewed the shirt that the boy deeply treasure ","j",0.562647819519,56,"j","Ungrammatical","NA",1
"2","Filler",100,0,"The crew cleans the plane that the pilots expertly fly","f",0.579519987106,58,"f","Grammatical","NA",1
"2","Filler",69,0,"The thesaurus and the dictionary frequently changes","j",0.631024122238,60,"j","Ungrammatical","NA",1
"2","Filler",132,0,"The captain knows that the sailors often smoke","f",0.563575029373,62,"f","Grammatical","NA",1
"2","Filler",70,0,"The jersey and the glove probably stinks","f",0.913426160812,64,"j","Ungrammatical","NA",0
"2","Filler",133,0,"The professor reported that the students always complain ","f",0.646950960159,66,"f","Grammatical","NA",1
"2","Filler",117,0,"The chef knows that the dish probably amaze","j",0.679209947586,68,"j","Ungrammatical","NA",1
"2","Filler",75,0,"The camera and the lens definitely amaze ","j",0.779948949814,70,"f","Grammatical","NA",0
"2","Filler",89,0,"The cat lost the toy that the kid always buy ","j",0.6479139328,72,"j","Ungrammatical","NA",1
"2","Filler",85,0,"The dad hated the story that the child really love","j",1.01392912865,74,"j","Ungrammatical","NA",1
"2","Filler",78,0,"The cash and the check likely suffice","j",0.930223941803,75,"f","Grammatical","NA",0
"2","Filler",79,0,"The folder and the file apparently explain","j",0.596514940262,77,"f","Grammatical","NA",0
"2","Filler",94,0,"The worker replaces the light that the tenant always break","f",1.38047599792,79,"j","Ungrammatical","NA",0
"2","Filler",119,0,"The lumberjack loves that the chainsaw never break","j",0.512645959854,81,"j","Ungrammatical","NA",1
"2","Filler",110,0,"The nurse loves the decorations that the residents always make","f",0.497385025024,83,"f","Grammatical","NA",1
"2","Filler",131,0,"The novelist wrote that the characters suddenly meet","f",0.730715036392,85,"f","Grammatical","NA",1
"2","Filler",65,0,"The tyrant and the queen suddenly agrees","j",0.83108496666,86,"j","Ungrammatical","NA",1
"2","Filler",93,0,"The landlord fixes the leaks that the pipe repeatedly produce","j",0.545892000198,88,"j","Ungrammatical","NA",1
"2","Filler",125,0,"The boss insists that the secretary always smile","f",0.864454984665,89,"j","Ungrammatical","NA",0
"2","Filler",99,0,"The shelf holds the phone book that the secretaries often use","f",0.613893032074,91,"f","Grammatical","NA",1
"2","Filler",104,0,"The crowd cheered the player that the coaches apparently support","f",0.595656871796,93,"f","Grammatical","NA",1
"2","Filler",120,0,"The camper knows that the cabin usually charm","j",0.715039014816,94,"j","Ungrammatical","NA",1
"2","Filler",84,0,"The crowd likes the movie that the theater always play","j",0.779999017715,96,"j","Ungrammatical","NA",1
"2","Filler",130,0,"The model accepted that the shoes never fit","f",0.598019123077,98,"f","Grammatical","NA",1
"2","Filler",86,0,"The man fixed the leash that the dog aggressively chew","j",0.630656957626,99,"j","Ungrammatical","NA",1
"2","Filler",138,0,"The manager reported that the contracts probably expire","f",0.695978164673,100,"f","Grammatical","NA",1
"2","Filler",128,0,"The bus driver worries that the breaks frequently squeak ","j",0.796569824219,102,"f","Grammatical","NA",0
"2","Filler",68,0,"The book and the magazine never sells","j",0.931124925613,104,"j","Ungrammatical","NA",1
"2","Filler",90,0,"The magazine publishes the essays that the editor wrongly reject","j",0.613667011261,106,"j","Ungrammatical","NA",1
"2","Filler",67,0,"The guitar and the amplifier really rocks","j",0.713853120804,107,"j","Ungrammatical","NA",1
"2","Filler",62,0,"The sailor and the captain usually fights ","j",0.897810935974,108,"j","Ungrammatical","NA",1
"2","Filler",77,0,"The microphone and the guitar loudly buzz","f",0.64773607254,110,"f","Grammatical","NA",1
"2","Filler",127,0,"The stewardess knows that the pilots always gossip","f",0.663702964783,111,"f","Grammatical","NA",1
"2","Filler",81,0,"The teacher supports the student that the principal usually punish","j",0.629472017288,113,"j","Ungrammatical","NA",1
"2","Filler",135,0,"The nurse saw that the soldiers never rest","f",0.948746919632,114,"f","Grammatical","NA",1
"2","Filler",63,0,"The chair and the desk frequently breaks","f",0.81364607811,116,"j","Ungrammatical","NA",0
"2","Filler",114,0,"The repairman said that the refrigerator still work","j",0.997523069382,117,"j","Ungrammatical","NA",1
"2","Filler",97,0,"The clock shows the time that the athletes amazingly run","j",1.14771986008,119,"f","Grammatical","NA",0
"2","Filler",109,0,"The doctor caught the flu that the shots supposedly prevent","f",0.714157104492,121,"f","Grammatical","NA",1
"2","Filler",126,0,"The pilot thinks that the passengers usually sleep","f",0.647239923477,123,"f","Grammatical","NA",1
"2","Filler",107,0,"The editor rejects the titles that the journalists regularly propose","f",0.580307006836,125,"f","Grammatical","NA",1
"2","Filler",72,0,"The executioner and the victim never speak","f",0.680337190628,127,"f","Grammatical","NA",1
"2","Filler",139,0,"The janitor knows that the offices quickly dirty","j",0.547402143478,129,"f","Grammatical","NA",0
"2","Filler",134,0,"The principal discovered that the teachers never sleep","f",0.797203063965,130,"f","Grammatical","NA",1
"2","Filler",71,0,"The fireman and the cop usually chat","f",0.648042917252,132,"f","Grammatical","NA",1
"2","Filler",98,0,"The waiter brought the meal that the boys apparently want","f",0.631361961365,134,"f","Grammatical","NA",1
"2","Filler",124,0,"The technician found that the laboratory never quiet","j",1.03118109703,136,"j","Ungrammatical","NA",1
"2","Filler",64,0,"The computer and the printer often restarts","j",0.880860090256,137,"j","Ungrammatical","NA",1
"2","Filler",106,0,"The billionaire tips the apprentice that the tailors usually train","f",0.68120598793,138,"f","Grammatical","NA",1
