"subj","stimulustype","item","condition","sentence","response","rt","order","CorrectResponse","Grammaticality","Attractor","Accuracy"
"45","Filler",117,0,"The chef knows that the dish probably amaze","j",0.846721887589,99,"j","Ungrammatical","NA",1
"45","Filler",78,0,"The cash and the check likely suffices","j",1.31373882294,100,"j","Ungrammatical","NA",1
"45","Filler",95,0,"The critic praised the restaurant that the celebrity really like","j",1.18073892593,101,"j","Ungrammatical","NA",1
"45","Filler",112,0,"The teacher said that the student tentatively pass","j",0.864254951477,103,"j","Ungrammatical","NA",1
"45","Filler",125,0,"The boss insists that the secretary always smile","j",1.64937782288,104,"j","Ungrammatical","NA",1
"45","Filler",65,0,"The tyrant and the queen suddenly agree","f",1.13108205795,106,"f","Grammatical","NA",1
"45","Filler",101,0,"The book describes the war that the citizens sadly remember","f",0.97972202301,108,"f","Grammatical","NA",1
"45","Filler",62,0,"The sailor and the captain usually fight","f",0.797848939896,110,"f","Grammatical","NA",1
"45","Filler",131,0,"The novelist wrote that the characters suddenly meet","f",1.33224415779,112,"f","Grammatical","NA",1
"45","Filler",106,0,"The billionaire tips the apprentice that the tailors usually trains","j",2.16611981392,114,"j","Ungrammatical","NA",1
"45","Filler",67,0,"The guitar and the amplifier really rocks","j",1.31431984901,115,"j","Ungrammatical","NA",1
"45","Filler",73,0,"The chainsaw and the lawnmower frequently breaks","j",0.762792110443,117,"j","Ungrammatical","NA",1
"45","Filler",66,0,"The tailor and the customer cheerily talk","f",1.51568698883,119,"f","Grammatical","NA",1
"45","Filler",91,0,"The committee awards the building that the architect truly love","j",0.648709058762,121,"j","Ungrammatical","NA",1
"45","Filler",71,0,"The fireman and the cop usually chats","j",0.814573049545,123,"j","Ungrammatical","NA",1
"45","Filler",92,0,"The teenager hates the tourists that the city usually attract","j",1.48113107681,125,"j","Ungrammatical","NA",1
"45","Filler",116,0,"The thief thinks that the window likely unlock","j",1.23032212257,127,"j","Ungrammatical","NA",1
"45","Filler",99,0,"The shelf holds the phone book that the secretaries often use","f",1.31465101242,129,"f","Grammatical","NA",1
"45","Filler",75,0,"The camera and the lens definitely amazes","j",1.14779686928,131,"j","Ungrammatical","NA",1
"45","Filler",90,0,"The magazine publishes the essays that the editor wrongly reject","j",1.28047513962,133,"j","Ungrammatical","NA",1
"45","Filler",120,0,"The camper knows that the cabin usually charm","j",1.06499004364,135,"j","Ungrammatical","NA",1
"45","Filler",80,0,"The desk and the bookshelf always squeaks","f",2.73089003563,136,"j","Ungrammatical","NA",0
"45","Filler",105,0,"The electrician lost the hammer that the carpenters always uses","j",1.14821386337,137,"j","Ungrammatical","NA",1
"45","Filler",81,0,"The teacher supports the student that the principal usually punish","j",0.795979976654,139,"j","Ungrammatical","NA",1
"45","Filler",135,0,"The nurse saw that the soldiers never rests","j",1.06423902512,140,"j","Ungrammatical","NA",1
"48","Filler",61,0,"The dog and the cat always play","f",1.2146089077,2,"f","Grammatical","NA",1
"48","Filler",111,0,"The owner claimed that the restaurant often fill","j",0.864773035049,3,"j","Ungrammatical","NA",1
"48","Filler",134,0,"The principal discovered that the teachers never sleeps","j",1.06466913223,5,"j","Ungrammatical","NA",1
"48","Filler",68,0,"The book and the magazine never sells","j",0.597304105759,7,"j","Ungrammatical","NA",1
"48","Filler",67,0,"The guitar and the amplifier really rocks","j",0.8962059021,9,"j","Ungrammatical","NA",1
"48","Filler",122,0,"The astronaut thinks that the engine never fail","j",0.86595416069,11,"j","Ungrammatical","NA",1
"48","Filler",73,0,"The chainsaw and the lawnmower frequently breaks","j",0.679425001144,13,"j","Ungrammatical","NA",1
"48","Filler",110,0,"The nurse loves the decorations that the residents always makes","j",1.06340503693,15,"j","Ungrammatical","NA",1
"48","Filler",99,0,"The shelf holds the phone book that the secretaries often use","f",0.797945976257,16,"f","Grammatical","NA",1
"48","Filler",66,0,"The tailor and the customer cheerily talk","f",1.23118495941,18,"f","Grammatical","NA",1
"48","Filler",94,0,"The worker replaces the light that the tenant always break","j",0.979642868042,20,"j","Ungrammatical","NA",1
"48","Filler",105,0,"The electrician lost the hammer that the carpenters always uses","j",0.547402143478,22,"j","Ungrammatical","NA",1
"48","Filler",77,0,"The microphone and the guitar loudly buzzes","j",1.24722409248,24,"j","Ungrammatical","NA",1
"48","Filler",74,0,"The coffee and the muffin never cools","j",0.714308023453,26,"j","Ungrammatical","NA",1
"48","Filler",85,0,"The dad hated the story that the child really love","j",0.61446595192,28,"j","Ungrammatical","NA",1
"48","Filler",131,0,"The novelist wrote that the characters suddenly meet","j",1.14839696884,29,"f","Grammatical","NA",0
"48","Filler",108,0,"The captain releases the whales that the fishermen sometimes catches","f",1.93191885948,31,"j","Ungrammatical","NA",0
"48","Filler",120,0,"The camper knows that the cabin usually charm","j",1.01496195793,33,"j","Ungrammatical","NA",1
"48","Filler",130,0,"The model accepted that the shoes never fit","j",1.14889907837,35,"f","Grammatical","NA",0
"48","Filler",135,0,"The nurse saw that the soldiers never rests","j",0.931903839111,37,"j","Ungrammatical","NA",1
"48","Filler",71,0,"The fireman and the cop usually chats","j",1.03099703789,39,"j","Ungrammatical","NA",1
"48","Filler",137,0,"The analyst discovered that the accountants sometimes miscalculates","j",1.17894601822,41,"j","Ungrammatical","NA",1
"48","Filler",132,0,"The captain knows that the sailors often smoke","f",0.946768045425,43,"f","Grammatical","NA",1
"48","Filler",69,0,"The thesaurus and the dictionary frequently changes","j",0.83141708374,45,"j","Ungrammatical","NA",1
"48","Filler",102,0,"The photographer captured the tree that the flowers beautifully adorn","j",1.11405992508,46,"f","Grammatical","NA",0
"48","Filler",125,0,"The boss insists that the secretary always smile","f",2.23339295387,48,"j","Ungrammatical","NA",0
"48","Filler",79,0,"The folder and the file apparently explains","j",0.912551879883,49,"j","Ungrammatical","NA",1
"48","Filler",65,0,"The tyrant and the queen suddenly agree","j",0.965588092804,51,"f","Grammatical","NA",0
"48","Filler",82,0,"The raccoon dug up the rose bush that the gardener usually trim","j",0.780706167221,53,"j","Ungrammatical","NA",1
"48","Filler",103,0,"The butler checked the window that the maids always cleans","j",0.780231952667,55,"j","Ungrammatical","NA",1
"48","Filler",129,0,"The chimney sweep found that the bricks often break","j",1.24778318405,57,"f","Grammatical","NA",0
"48","Filler",123,0,"The salesman knows that the customer usually decline","j",0.814220905304,58,"j","Ungrammatical","NA",1
"48","Filler",119,0,"The lumberjack loves that the chainsaw never break","j",0.829545974731,59,"j","Ungrammatical","NA",1
"48","Filler",97,0,"The clock shows the time that the athletes amazingly run","j",0.629792928696,60,"f","Grammatical","NA",0
"48","Filler",80,0,"The desk and the bookshelf always squeaks","j",0.844764947891,62,"j","Ungrammatical","NA",1
"48","Filler",104,0,"The crowd cheered the player that the coaches apparently supports","j",0.895935058594,63,"j","Ungrammatical","NA",1
"48","Filler",139,0,"The janitor knows that the offices quickly dirties","j",0.864162921906,65,"j","Ungrammatical","NA",1
"48","Filler",87,0,"The mother sewed the shirt that the boy deeply treasure ","f",0.914055109024,66,"j","Ungrammatical","NA",0
"48","Filler",83,0,"The girl rode the elephant that the zookeeper carefully train","j",0.730463981628,68,"j","Ungrammatical","NA",1
"48","Filler",92,0,"The teenager hates the tourists that the city usually attract","f",1.59821081161,70,"j","Ungrammatical","NA",0
"48","Filler",70,0,"The jersey and the glove probably stinks","j",1.41339802742,72,"j","Ungrammatical","NA",1
"48","Filler",91,0,"The committee awards the building that the architect truly love","j",0.730713844299,73,"j","Ungrammatical","NA",1
"48","Filler",63,0,"The chair and the desk frequently break","f",1.86453199387,75,"f","Grammatical","NA",1
"48","Filler",76,0,"The picture and the frame apparently matches","j",1.1473839283,76,"j","Ungrammatical","NA",1
"48","Filler",101,0,"The book describes the war that the citizens sadly remember","j",0.980112075806,78,"f","Grammatical","NA",0
"48","Filler",93,0,"The landlord fixes the leaks that the pipe repeatedly produce","j",1.1298520565,80,"j","Ungrammatical","NA",1
"48","Filler",88,0,"The cop sips the coffee that the waitress carefully pour","j",2.46512699127,82,"j","Ungrammatical","NA",1
"48","Filler",84,0,"The crowd likes the movie that the theater always play","j",1.19649100304,84,"j","Ungrammatical","NA",1
"48","Filler",100,0,"The crew cleans the plane that the pilots expertly fly","f",0.864928007126,85,"f","Grammatical","NA",1
"48","Filler",136,0,"The reporter knows that the spies often vanishes","j",1.09796905518,87,"j","Ungrammatical","NA",1
"48","Filler",109,0,"The doctor caught the flu that the shots supposedly prevents","j",1.24887990952,89,"j","Ungrammatical","NA",1
"48","Filler",118,0,"The mechanic insists that the brake still work","j",1.89907598495,90,"j","Ungrammatical","NA",1
"48","Filler",107,0,"The editor rejects the headlines that the journalists regularly proposes","j",2.13179779053,92,"j","Ungrammatical","NA",1
"48","Filler",126,0,"The pilot thinks that the passengers usually sleep","f",1.06461596489,93,"f","Grammatical","NA",1
"48","Filler",114,0,"The repairman said that the refrigerator still work","j",0.863497018814,95,"j","Ungrammatical","NA",1
"48","Filler",78,0,"The cash and the check likely suffices","j",1.59628582001,97,"j","Ungrammatical","NA",1
"48","Filler",133,0,"The professor reported that the students always complains","j",1.83096909523,98,"j","Ungrammatical","NA",1
"48","Filler",127,0,"The stewardess knows that the pilots always gossip","f",1.38083910942,100,"f","Grammatical","NA",1
"48","Filler",138,0,"The manager reported that the contracts probably expires","j",1.39721894264,102,"j","Ungrammatical","NA",1
"48","Filler",115,0,"The nurse knows that the treatment probably work","j",1.54767489433,104,"j","Ungrammatical","NA",1
"48","Filler",75,0,"The camera and the lens definitely amazes","j",1.21326112747,105,"j","Ungrammatical","NA",1
"48","Filler",62,0,"The sailor and the captain usually fight","f",0.947484970093,107,"f","Grammatical","NA",1
"48","Filler",124,0,"The technician found that the laboratory never quiet","j",1.264067173,109,"j","Ungrammatical","NA",1
"48","Filler",140,0,"The lawyer said that the clients frequently lies","j",0.982152938843,111,"j","Ungrammatical","NA",1
"48","Filler",98,0,"The waiter brought the meal that the boys apparently want","f",1.16444683075,113,"f","Grammatical","NA",1
"48","Filler",117,0,"The chef knows that the dish probably amaze","j",1.24669194221,115,"j","Ungrammatical","NA",1
"48","Filler",89,0,"The cat lost the toy that the kid always buy","j",1.08167505264,117,"j","Ungrammatical","NA",1
"48","Filler",95,0,"The critic praised the restaurant that the celebrity really like","j",1.01392006874,118,"j","Ungrammatical","NA",1
"48","Filler",112,0,"The teacher said that the student tentatively pass","j",1.86515402794,120,"j","Ungrammatical","NA",1
"48","Filler",64,0,"The computer and the printer often restart","f",0.998409986496,122,"f","Grammatical","NA",1
"48","Filler",90,0,"The magazine publishes the essays that the editor wrongly reject","j",1.86420893669,124,"j","Ungrammatical","NA",1
"48","Filler",81,0,"The teacher supports the student that the principal usually punish","j",1.014316082,126,"j","Ungrammatical","NA",1
"48","Filler",106,0,"The billionaire tips the apprentice that the tailors usually trains","j",2.44892692566,127,"j","Ungrammatical","NA",1
"48","Filler",86,0,"The man fixed the leash that the dog aggressively chew","j",2.21628713608,129,"j","Ungrammatical","NA",1
"48","Filler",72,0,"The executioner and the victim never speaks","j",2.23095393181,131,"j","Ungrammatical","NA",1
"48","Filler",128,0,"The bus driver worries that the breaks frequently squeak","f",2.46416115761,133,"f","Grammatical","NA",1
"48","Filler",96,0,"The camera filmed the line that the runners quickly cross","j",2.41563105583,134,"f","Grammatical","NA",0
"48","Filler",116,0,"The thief thinks that the window likely unlock","j",1.04646801949,136,"j","Ungrammatical","NA",1
"48","Filler",121,0,"The mayor knows that the sheriff often complain","j",1.4980430603,138,"j","Ungrammatical","NA",1
"48","Filler",113,0,"The diplomat believes that the guard probably suffice","j",1.44665288925,140,"j","Ungrammatical","NA",1
"49","Filler",100,0,"The crew cleans the plane that the pilots expertly fly","j",1.08095598221,1,"f","Grammatical","NA",0
"49","Filler",101,0,"The book describes the war that the citizens sadly remember","j",0.478021860123,3,"f","Grammatical","NA",0
"49","Filler",136,0,"The reporter knows that the spies often vanishes","j",1.01385092735,5,"j","Ungrammatical","NA",1
"49","Filler",72,0,"The executioner and the victim never speaks","f",0.896699905396,6,"j","Ungrammatical","NA",0
"49","Filler",109,0,"The doctor caught the flu that the shots supposedly prevents","f",1.19737911224,8,"j","Ungrammatical","NA",0
"49","Filler",135,0,"The nurse saw that the soldiers never rests","j",1.23116612434,10,"j","Ungrammatical","NA",1
"49","Filler",63,0,"The chair and the desk frequently break","j",0.813308000565,11,"f","Grammatical","NA",0
"49","Filler",70,0,"The jersey and the glove probably stinks","j",1.48096394539,13,"j","Ungrammatical","NA",1
"49","Filler",103,0,"The butler checked the window that the maids always cleans","j",1.68274617195,14,"j","Ungrammatical","NA",1
"49","Filler",120,0,"The camper knows that the cabin usually charm","j",0.864398002625,16,"j","Ungrammatical","NA",1
"49","Filler",128,0,"The bus driver worries that the breaks frequently squeak","j",0.730080127716,17,"f","Grammatical","NA",0
"49","Filler",122,0,"The astronaut thinks that the engine never fail","f",1.1486928463,19,"j","Ungrammatical","NA",0
"49","Filler",133,0,"The professor reported that the students always complains","j",1.19777798653,21,"j","Ungrammatical","NA",1
"49","Filler",140,0,"The lawyer said that the clients frequently lies","j",0.831194162369,23,"j","Ungrammatical","NA",1
"49","Filler",62,0,"The sailor and the captain usually fight","f",0.847412109375,24,"f","Grammatical","NA",1
"49","Filler",94,0,"The worker replaces the light that the tenant always break","j",1.03040289879,26,"j","Ungrammatical","NA",1
"49","Filler",129,0,"The chimney sweep found that the bricks often break","f",0.846549034119,28,"f","Grammatical","NA",1
"49","Filler",114,0,"The repairman said that the refrigerator still work","f",0.897319078445,30,"j","Ungrammatical","NA",0
"49","Filler",61,0,"The dog and the cat always play","j",0.997468948364,31,"f","Grammatical","NA",0
"49","Filler",71,0,"The fireman and the cop usually chats","j",1.03057193756,33,"j","Ungrammatical","NA",1
"49","Filler",117,0,"The chef knows that the dish probably amaze","j",1.44750499725,35,"j","Ungrammatical","NA",1
"49","Filler",124,0,"The technician found that the laboratory never quiet","j",0.41303396225,37,"j","Ungrammatical","NA",1
"49","Filler",137,0,"The analyst discovered that the accountants sometimes miscalculates","j",0.878825902939,38,"j","Ungrammatical","NA",1
"49","Filler",95,0,"The critic praised the restaurant that the celebrity really like","j",1.41407299042,40,"j","Ungrammatical","NA",1
"49","Filler",118,0,"The mechanic insists that the brake still work","j",1.46424198151,42,"j","Ungrammatical","NA",1
"49","Filler",99,0,"The shelf holds the phone book that the secretaries often use","f",1.13227415085,44,"f","Grammatical","NA",1
"49","Filler",126,0,"The pilot thinks that the passengers usually sleep","j",1.34867811203,46,"f","Grammatical","NA",0
"49","Filler",86,0,"The man fixed the leash that the dog aggressively chew","j",1.34956717491,47,"j","Ungrammatical","NA",1
"49","Filler",91,0,"The committee awards the building that the architect truly love","j",1.71597290039,49,"j","Ungrammatical","NA",1
"49","Filler",115,0,"The nurse knows that the treatment probably work","j",1.03125786781,51,"j","Ungrammatical","NA",1
"49","Filler",139,0,"The janitor knows that the offices quickly dirties","f",1.51632404327,53,"j","Ungrammatical","NA",0
"49","Filler",76,0,"The picture and the frame apparently matches","f",1.432087183,55,"j","Ungrammatical","NA",0
"49","Filler",88,0,"The cop sips the coffee that the waitress carefully pour","j",1.59705400467,57,"j","Ungrammatical","NA",1
"49","Filler",81,0,"The teacher supports the student that the principal usually punish","j",1.53036594391,59,"j","Ungrammatical","NA",1
"49","Filler",82,0,"The raccoon dug up the rose bush that the gardener usually trim","j",1.83241391182,61,"j","Ungrammatical","NA",1
"49","Filler",66,0,"The tailor and the customer cheerily talk","j",0.447093009949,63,"f","Grammatical","NA",0
"49","Filler",125,0,"The boss insists that the secretary always smile","j",1.03120207787,65,"j","Ungrammatical","NA",1
"49","Filler",108,0,"The captain releases the whales that the fishermen sometimes catches","f",0.596916913986,66,"j","Ungrammatical","NA",0
"49","Filler",131,0,"The novelist wrote that the characters suddenly meet","j",0.714528083801,67,"f","Grammatical","NA",0
"49","Filler",112,0,"The teacher said that the student tentatively pass","j",0.481260061264,69,"j","Ungrammatical","NA",1
"49","Filler",119,0,"The lumberjack loves that the chainsaw never break","j",1.16364908218,70,"j","Ungrammatical","NA",1
"49","Filler",93,0,"The landlord fixes the leaks that the pipe repeatedly produce","f",1.0634970665,72,"j","Ungrammatical","NA",0
"49","Filler",69,0,"The thesaurus and the dictionary frequently changes","j",0.831906080246,74,"j","Ungrammatical","NA",1
"49","Filler",75,0,"The camera and the lens definitely amazes","j",1.09687900543,76,"j","Ungrammatical","NA",1
"49","Filler",79,0,"The folder and the file apparently explains","j",0.145771980286,77,"j","Ungrammatical","NA",1
"49","Filler",102,0,"The photographer captured the tree that the flowers beautifully adorn","f",0.730288028717,79,"f","Grammatical","NA",1
"49","Filler",106,0,"The billionaire tips the apprentice that the tailors usually trains","f",1.53142404556,81,"j","Ungrammatical","NA",0
"49","Filler",89,0,"The cat lost the toy that the kid always buy","j",0.613452911377,83,"j","Ungrammatical","NA",1
"49","Filler",85,0,"The dad hated the story that the child really love","j",0.881042957306,84,"j","Ungrammatical","NA",1
"49","Filler",105,0,"The electrician lost the hammer that the carpenters always uses","f",0.513756036758,86,"j","Ungrammatical","NA",0
"49","Filler",134,0,"The principal discovered that the teachers never sleeps","f",1.59787106514,88,"j","Ungrammatical","NA",0
"49","Filler",78,0,"The cash and the check likely suffices","j",0.495484113693,90,"j","Ungrammatical","NA",1
"49","Filler",97,0,"The clock shows the time that the athletes amazingly run","f",0.395904064178,92,"f","Grammatical","NA",1
"49","Filler",64,0,"The computer and the printer often restart","f",1.46454000473,93,"f","Grammatical","NA",1
"49","Filler",96,0,"The camera filmed the line that the runners quickly cross","j",0.314009904861,95,"f","Grammatical","NA",0
"49","Filler",77,0,"The microphone and the guitar loudly buzzes","j",0.578709125519,97,"j","Ungrammatical","NA",1
"49","Filler",80,0,"The desk and the bookshelf always squeaks","j",0.395596027374,99,"j","Ungrammatical","NA",1
"49","Filler",127,0,"The stewardess knows that the pilots always gossip","j",0.429990053177,101,"f","Grammatical","NA",0
"49","Filler",90,0,"The magazine publishes the essays that the editor wrongly reject","j",0.496834039688,103,"j","Ungrammatical","NA",1
"49","Filler",74,0,"The coffee and the muffin never cools","f",0.563498020172,105,"j","Ungrammatical","NA",0
"49","Filler",92,0,"The teenager hates the tourists that the city usually attract","j",0.629923820496,107,"j","Ungrammatical","NA",1
"49","Filler",65,0,"The tyrant and the queen suddenly agree","f",1.03164315224,108,"f","Grammatical","NA",1
"49","Filler",73,0,"The chainsaw and the lawnmower frequently breaks","f",1.24705195427,110,"j","Ungrammatical","NA",0
"49","Filler",104,0,"The crowd cheered the player that the coaches apparently supports","f",0.678980112076,112,"j","Ungrammatical","NA",0
"49","Filler",83,0,"The girl rode the elephant that the zookeeper carefully train","f",0.397279024124,114,"j","Ungrammatical","NA",0
"49","Filler",110,0,"The nurse loves the decorations that the residents always makes","j",0.478837966919,116,"j","Ungrammatical","NA",1
"49","Filler",98,0,"The waiter brought the meal that the boys apparently want","f",0.013307094574,118,"f","Grammatical","NA",1
"49","Filler",111,0,"The owner claimed that the restaurant often fill","j",0.331135034561,120,"j","Ungrammatical","NA",1
"49","Filler",123,0,"The salesman knows that the customer usually decline","f",0.363870859146,121,"j","Ungrammatical","NA",0
"49","Filler",87,0,"The mother sewed the shirt that the boy deeply treasure ","j",0.363059043884,123,"j","Ungrammatical","NA",1
"49","Filler",116,0,"The thief thinks that the window likely unlock","f",0.362698078156,124,"j","Ungrammatical","NA",0
"49","Filler",130,0,"The model accepted that the shoes never fit","f",0.548627138138,126,"f","Grammatical","NA",1
"49","Filler",84,0,"The crowd likes the movie that the theater always play","f",0.229506015778,128,"j","Ungrammatical","NA",0
"49","Filler",67,0,"The guitar and the amplifier really rocks","j",0.447012901306,130,"j","Ungrammatical","NA",1
"49","Filler",132,0,"The captain knows that the sailors often smoke","f",0.513235092163,132,"f","Grammatical","NA",1
"49","Filler",121,0,"The mayor knows that the sheriff often complain","j",0.863921165466,133,"j","Ungrammatical","NA",1
"49","Filler",113,0,"The diplomat believes that the guard probably suffice","j",1.4793150425,134,"j","Ungrammatical","NA",1
"49","Filler",138,0,"The manager reported that the contracts probably expires","j",0.479233980179,136,"j","Ungrammatical","NA",1
"49","Filler",107,0,"The editor rejects the headlines that the journalists regularly proposes","f",0.396438837051,138,"j","Ungrammatical","NA",0
"49","Filler",68,0,"The book and the magazine never sells","f",0.413586854935,140,"j","Ungrammatical","NA",0
"52","Filler",136,0,"The reporter knows that the spies often vanishes","j",0.780677080154,2,"j","Ungrammatical","NA",1
"52","Filler",64,0,"The computer and the printer often restart","f",0.980601072311,4,"f","Grammatical","NA",1
"52","Filler",62,0,"The sailor and the captain usually fight","f",0.947926998138,6,"f","Grammatical","NA",1
"52","Filler",87,0,"The mother sewed the shirt that the boy deeply treasure ","j",0.72926402092,8,"j","Ungrammatical","NA",1
"52","Filler",72,0,"The executioner and the victim never speaks","j",0.779698848724,10,"j","Ungrammatical","NA",1
"52","Filler",111,0,"The owner claimed that the restaurant often fill","j",0.631880998611,12,"j","Ungrammatical","NA",1
"52","Filler",115,0,"The nurse knows that the treatment probably work","j",1.16414499283,13,"j","Ungrammatical","NA",1
"52","Filler",140,0,"The lawyer said that the clients frequently lies","j",0.681484937668,15,"j","Ungrammatical","NA",1
"52","Filler",117,0,"The chef knows that the dish probably amaze","j",0.647142887115,17,"j","Ungrammatical","NA",1
"52","Filler",91,0,"The committee awards the building that the architect truly love","j",0.630466938019,19,"j","Ungrammatical","NA",1
"52","Filler",65,0,"The tyrant and the queen suddenly agree","f",1.01436209679,21,"f","Grammatical","NA",1
"52","Filler",98,0,"The waiter brought the meal that the boys apparently want","f",1.16520380974,23,"f","Grammatical","NA",1
"52","Filler",81,0,"The teacher supports the student that the principal usually punish","j",0.662230014801,25,"j","Ungrammatical","NA",1
"52","Filler",128,0,"The bus driver worries that the breaks frequently squeak","f",1.4805700779,26,"f","Grammatical","NA",1
"52","Filler",82,0,"The raccoon dug up the rose bush that the gardener usually trim","j",0.665324926376,28,"j","Ungrammatical","NA",1
"52","Filler",84,0,"The crowd likes the movie that the theater always play","j",0.663646936417,29,"j","Ungrammatical","NA",1
"52","Filler",76,0,"The picture and the frame apparently matches","j",0.897637844086,31,"j","Ungrammatical","NA",1
"52","Filler",66,0,"The tailor and the customer cheerily talk","f",0.797493934631,33,"f","Grammatical","NA",1
"52","Filler",139,0,"The janitor knows that the offices quickly dirties","j",0.698179960251,34,"j","Ungrammatical","NA",1
"52","Filler",104,0,"The crowd cheered the player that the coaches apparently supports","j",0.629735946655,36,"j","Ungrammatical","NA",1
"52","Filler",122,0,"The astronaut thinks that the engine never fail","j",0.614146947861,38,"j","Ungrammatical","NA",1
"52","Filler",123,0,"The salesman knows that the customer usually decline","j",0.663101911545,40,"j","Ungrammatical","NA",1
"52","Filler",79,0,"The folder and the file apparently explains","j",0.579432010651,42,"j","Ungrammatical","NA",1
"52","Filler",135,0,"The nurse saw that the soldiers never rests","j",0.831305027008,44,"j","Ungrammatical","NA",1
"52","Filler",71,0,"The fireman and the cop usually chats","j",0.630810022354,46,"j","Ungrammatical","NA",1
"52","Filler",103,0,"The butler checked the window that the maids always cleans","j",0.613857030869,48,"j","Ungrammatical","NA",1
"52","Filler",74,0,"The coffee and the muffin never cools","j",1.43102002144,49,"j","Ungrammatical","NA",1
"52","Filler",131,0,"The novelist wrote that the characters suddenly meet","f",0.882929086685,51,"f","Grammatical","NA",1
"52","Filler",130,0,"The model accepted that the shoes never fit","f",0.780783176422,53,"f","Grammatical","NA",1
"52","Filler",106,0,"The billionaire tips the apprentice that the tailors usually trains","j",0.680974960327,55,"j","Ungrammatical","NA",1
"52","Filler",118,0,"The mechanic insists that the brake still work","j",0.847316980362,57,"j","Ungrammatical","NA",1
"52","Filler",132,0,"The captain knows that the sailors often smoke","f",0.696784973145,59,"f","Grammatical","NA",1
"52","Filler",90,0,"The magazine publishes the essays that the editor wrongly reject","j",0.645490884781,60,"j","Ungrammatical","NA",1
"52","Filler",69,0,"The thesaurus and the dictionary frequently changes","j",0.981112957001,62,"j","Ungrammatical","NA",1
"52","Filler",68,0,"The book and the magazine never sells","j",1.09766602516,64,"j","Ungrammatical","NA",1
"52","Filler",126,0,"The pilot thinks that the passengers usually sleep","f",0.580575942993,66,"f","Grammatical","NA",1
"52","Filler",89,0,"The cat lost the toy that the kid always buy","j",0.631886005402,68,"j","Ungrammatical","NA",1
"52","Filler",96,0,"The camera filmed the line that the runners quickly cross","j",0.980414152145,70,"f","Grammatical","NA",0
"52","Filler",88,0,"The cop sips the coffee that the waitress carefully pour","j",0.57999587059,72,"j","Ungrammatical","NA",1
"52","Filler",137,0,"The analyst discovered that the accountants sometimes miscalculates","j",0.862061977386,73,"j","Ungrammatical","NA",1
"52","Filler",70,0,"The jersey and the glove probably stinks","j",0.730067968369,75,"j","Ungrammatical","NA",1
"52","Filler",83,0,"The girl rode the elephant that the zookeeper carefully train","j",0.630743980408,77,"j","Ungrammatical","NA",1
"52","Filler",133,0,"The professor reported that the students always complains","j",0.579838991165,79,"j","Ungrammatical","NA",1
"52","Filler",85,0,"The dad hated the story that the child really love","j",0.581418991089,81,"j","Ungrammatical","NA",1
"52","Filler",114,0,"The repairman said that the refrigerator still work","j",0.597016096115,82,"j","Ungrammatical","NA",1
"52","Filler",78,0,"The cash and the check likely suffices","j",0.680018901825,83,"j","Ungrammatical","NA",1
"52","Filler",113,0,"The diplomat believes that the guard probably suffice","j",0.679316043854,85,"j","Ungrammatical","NA",1
"52","Filler",93,0,"The landlord fixes the leaks that the pipe repeatedly produce","j",0.814090013504,86,"j","Ungrammatical","NA",1
"52","Filler",75,0,"The camera and the lens definitely amazes","j",1.27992606163,88,"j","Ungrammatical","NA",1
"52","Filler",125,0,"The boss insists that the secretary always smile","j",0.814368963242,90,"j","Ungrammatical","NA",1
"52","Filler",80,0,"The desk and the bookshelf always squeaks","j",0.795087099075,92,"j","Ungrammatical","NA",1
"52","Filler",73,0,"The chainsaw and the lawnmower frequently breaks","j",0.912669181824,93,"j","Ungrammatical","NA",1
"52","Filler",134,0,"The principal discovered that the teachers never sleeps","j",0.697333097458,95,"j","Ungrammatical","NA",1
"52","Filler",92,0,"The teenager hates the tourists that the city usually attract","j",0.881077051163,97,"j","Ungrammatical","NA",1
"52","Filler",94,0,"The worker replaces the light that the tenant always break","j",1.06434798241,99,"j","Ungrammatical","NA",1
"52","Filler",124,0,"The technician found that the laboratory never quiet","j",0.62987112999,101,"j","Ungrammatical","NA",1
"52","Filler",138,0,"The manager reported that the contracts probably expires","j",0.629833936691,103,"j","Ungrammatical","NA",1
"52","Filler",97,0,"The clock shows the time that the athletes amazingly run","f",1.04840993881,104,"f","Grammatical","NA",1
"52","Filler",63,0,"The chair and the desk frequently break","f",1.06410002708,105,"f","Grammatical","NA",1
"52","Filler",100,0,"The crew cleans the plane that the pilots expertly fly","f",0.59779381752,107,"f","Grammatical","NA",1
"52","Filler",121,0,"The mayor knows that the sheriff often complain","j",0.630436182022,109,"j","Ungrammatical","NA",1
"52","Filler",67,0,"The guitar and the amplifier really rocks","j",0.697984933853,111,"j","Ungrammatical","NA",1
"52","Filler",127,0,"The stewardess knows that the pilots always gossip","f",0.614292144775,112,"f","Grammatical","NA",1
"52","Filler",109,0,"The doctor caught the flu that the shots supposedly prevents","j",0.580328941345,114,"j","Ungrammatical","NA",1
"52","Filler",119,0,"The lumberjack loves that the chainsaw never break","j",0.62843298912,116,"j","Ungrammatical","NA",1
"52","Filler",116,0,"The thief thinks that the window likely unlock","j",0.797230005264,118,"j","Ungrammatical","NA",1
"52","Filler",61,0,"The dog and the cat always play","f",0.580077886581,120,"f","Grammatical","NA",1
"52","Filler",120,0,"The camper knows that the cabin usually charm","j",0.563606977463,121,"j","Ungrammatical","NA",1
